No.,GlassNo.,DataSource,Year,DataSourceNumber,State,GlassSystem1,GlassSystem2,GlassSystem3,Appearance1,Appearance2,Appearance3,Appearance4,Usage1,Usage2,Usage3,Usage4,ThermalTreatment,Note,GlassNo.(Structure),SiO2,B2O3,Al2O3,MgO,CaO,BaO,Li2O,Na2O,K2O,Ag2O,MnO,FeO,CoO,NiO,CuO,ZnO,SrO,CdO,PbO,SnO,Cr2O3,Fe2O3,As2O3,Y2O3,Sb2O3,La2O3,Nd2O3,Gd2O3,Bi2O3,Co3O4,TiO2,MnO2,GeO2,ZrO2,CeO2,SnO2,P2O5,Ta2O5,Nb2O3,SO3,MoO3,WO3,H2O,LiF,NaF,KF,MgF2,CaF2,SrF2,BaF2,ZnF2,PbF2,YF3,AlF3,LaF3,GdF3,YbF3,ErF3,F,Cl,Br,Ag,AbbeValue(nd-1)/(nF-nC)
16211,GP02-310793,JapanesePatentNipponElectricGlass(J),2013,A018674,Glass,AlkaliSilicate,Alkaline-earthSilicate,,NonLead,,,,OpticalUse,Lens&Prism,VideoCamera,,,Ex.8,,54.21,4.87,6.65,0,3.63,4.43,4.54,18.61,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.9
2568,GP03-030470,JapanesePatentOharaInc.(J),1984,A169953,Glass,Alkaline-earthSilicate,Boro-Silicate,Lead-Silicate,AcidResistant,,,,,,,,,,,64.6,8.3,1.62,0,4.41,18.85,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3
13500,GP02-286911,JapanesePatentNipponElectricGlass(J),2008,A230949,Glass,AlkaliSilicate,Alkaline-earthSilicate,,Fiber,,,,Composite,,,,,Ex.9,,69.74,0,0.31,0,0,0,4.71,4.75,4.55,0,0,0,0,0,0,5.5,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,9.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44
5691,GJ02-115505,AppliedOptics,1990,v.029p.4036,Glass,AlkaliSilicate,OtherSilicate,,,,,,OpticsOptoelectronics,,,,,ForProducingGRINGlassbyIonExchangeLiForNa,,54.5,0,0,0,0,0,14.8,10.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.5
6586,GP09-212471,JapanesePatentNGKInsulators(J),2001,A261367,Glass,OtherSilicate,AlkaliSilicate,,,,,,Filler,,,,,,,81.84,0,0,0,0,0,0,8.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0,8.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1
2615,GP09-031158,JapanesePatent,1984,A003041,Glass,OtherSilicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,OphthalmicLens,,,,,,,65.45,0,0,0,10.42,0,0,11.15,1.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,11.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.75
10298,GP03-223100,JapanesePatentNipponElectricGlass(J),2002,A249341,Glass,Alkaline-earthSilicate,AlkaliSilicate,Boro-Silicate,Pressed,,,,OpticalUse,Lens&Prism,,,,,,58.36,6.1,0.67,0.85,4.88,3.66,11.69,3.2,1.74,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2
2337,GB03-024267,HandbookofGlassData,1987,v.00Cp.0684,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,60,0,0,0,0,31.11,0,0,0,0,0,0,0,0,0,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.2
2301,GB03-023394,HandbookofGlassData,1987,v.00Cp.0880,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,55,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1
979,GB04-011340,HandbookofGlassProperties,1986,v.001p.0563,Glass,Lead-Silicate,AlkaliSilicate,,,,,,,,,,,,,58,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.6
12808,GP04-275262,USPatentSchottAG(DE),2006,A7074732,Glass,Lead-Silicate,,,,,,,OpticalUse,Lens&Prism,,,,Ex.6,,67.95,0,0,0,0,0,0,8.74,8.24,0,0,0,0,0,0,4.77,0,0,10.22,0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8
8333,GP03-188345,JapanesePatent,1999,A171586,Glass,Alkaline-earthSilicate,Boro-Silicate,,NonLead,,,,Lens&Prism,OpticalUse,,,,,,56.71,8.04,0.8,0,1.45,18.52,0,4.32,3.01,0,0,0,0,0,0,1.99,0,0,0,0,0,0,0,0,0.08,0,0,0,0,0,5.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.91
11306,GP03-252920,JapanesePatentNipponSheetGlass(J),2003,A283028,Glass,Alkaline-earthSilicate,Alumino-Silicate,,,,,,,,,,,Ex.9,,66.22,5,12.89,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
14368,GP03-296750,USPatentNipponSheetGlass(J),2010,A0029830,Glass,Alkaline-earthSilicate,Alumino-Silicate,,Flake,,,,Filler,,,,,Ex.1,,59,0,8.7,5.47,21.83,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
11985,GP07-262373,USPatent,2004,A0229743,Glass,Zinc-Silicate,Alkaline-earthSilicate,,,,,,OpticalUse,Lens&Prism,,,,S.Wolffetal.Ex.5,,53.66,4.12,0.07,0,0.64,3.27,5.51,8.09,3.8,0,0,0,0,0,0,15.84,0,0,0,0,0,0,0,0,0,0.88,0,0,0,0,0,0,0,4.07,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.79
6742,GP09-155643,JapanesePatentOharaInc.(J),1994,A135738,Glass,OtherSilicate,AlkaliSilicate,,,,,,OpticalUse,Lens&Prism,,,,,,68.64,0,0,0,0,0.9,0,0,10.95,0,0,0,0,0,0,0,0.53,0,0,0,0,0,0,0,0.05,0,0,0,0,0,18.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.9
2872,GJ04-041180,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,56.36,0,0,0,0,0,0,0,1.53,0,0,0,0,0,0,0,0,0,42.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.4
3977,GB02-096223,PropertiesofGlass,1954,v.001p.0236,Glass,AlkaliSilicate,Zinc-Silicate,,,,,,,,,,,,,74.96,0,0.4,0,0.05,0,0,23.61,0,0,0,0,0,0,0,0.96,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.06
4852,GB02-096130,PropertiesofGlass,1954,v.001p.0233,Glass,AlkaliSilicate,Alkaline-earthSilicate,Boro-Silicate,,,,,,,,,,,,67.51,9.72,0.56,0,9.63,0,0,7.6,4.94,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.7
14495,GP03-297268,EuropeanPatentNipponSheetGlass(J),2010,A2168926,Glass,Alkaline-earthSilicate,,,Flake,,,,Filler,,,,,Ex.5,,60,0,7.7,4.44,16.1,0,0,0.8,0,0,0,0,0,0,0,0,6.76,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54
1084,GB03-012829,HandbookofGlassProperties,1986,v.001p.0597,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,58,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.5
2368,GB07-024310,HandbookofGlassData,1987,v.00Cp.0685,Glass,Zinc-Silicate,Alkaline-earthSilicate,,,,,,,,,,,,,56,0,0,0,0,12,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.3
2316,GJ04-041171,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,75.12,0,0,0,0,0,0,0,6.05,0,0,0,0,0,0,0,0,0,18.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37
2317,GJ04-041172,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,72.34,0,0,0,0,0,0,0,5.66,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
2314,GJ04-041169,GlassPhysics&Chemistry,1985,v.011p.0360,Glass,Lead-Silicate,AlkaliSilicate,,,,,,OpticsOptoelectronics,,,,,,,78.73,0,0,0,0,0,0,0,6.66,0,0,0,0,0,0,0,0,0,14.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.6
12214,GP04-266043,USPatent,2005,A0075234,Glass,Lead-Silicate,,,,,,,OpticalUse,Lens&Prism,LiquidCrystalDisplay,,,S.Wolffetal.Ex.4,,52.12,0,0,0,0,0,0,1.05,0.69,0,0,0,0,0,0,0,0,0,40.63,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,5.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.23
15713,GP05-307511,JapanesePatentNipponElectricGlass(J),2012,A051773,Glass,Boro-Silicate,Alumino-Silicate,,,,,,Display,Substrate,,,,Ex.4,,63.99,15.53,10.61,0,4.82,0.22,0,0,0,0,0,0,0,0,0,0.83,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60
4848,GB02-096126,PropertiesofGlass,1954,v.001p.0233,Glass,AlkaliSilicate,Alkaline-earthSilicate,Boro-Silicate,,,,,,,,,,,,52.96,23.73,0.5,0,10.4,0,0,7.25,5.12,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.3
5366,GP04-102626,JapanesePatentOharaInc.(J),1989,A308843,Glass,Lead-Silicate,AlkaliSilicate,,Pressed,,,,MoldedLens,,,,,,,56.21,0.86,0.84,0,0,0,7.17,15.35,3.36,0,0,0,0,0,0,0,0,0,14.86,0,0,0,0.13,0,0,0.33,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
3666,GP04-063327,JapanesePatentSumitaOpticalGlass(J),1982,A034042,Glass,Lead-Silicate,Boro-Silicate,,,,,,Lens&Prism,,,,,,,52.17,5.06,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,0,0,39.49,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.3
5736,GP02-116683,JapanesePatentHoyaCorp.(J),1991,A012341,Glass,AlkaliSilicate,,,Fiber,WaterResistant,,,OpticalTransmission,OpticalFiber,OpticalWaveguide,,,Clad.,,53.64,0,1.41,6.87,0,0,22.61,4.38,9.99,0,0,0,0,0,0,0,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
5735,GP02-116681,JapanesePatentHoyaCorp.(J),1991,A012341,Glass,AlkaliSilicate,,,Fiber,WaterResistant,,,OpticalTransmission,OpticalFiber,OpticalWaveguide,,,Clad.,,65.7,4.35,0,2.26,0,0,14.62,1.47,9.52,0,0,0,0,0,0,1.12,0,0,0.92,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.9
2457,GB02-026161,HandbookofGlassData,1987,v.00Cp.0589,Glass,AlkaliSilicate,OtherSilicate,,,,,,,,,,,,,55,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
2070,GB02-026188,HandbookofGlassData,1987,v.00Cp.0589,Glass,AlkaliSilicate,OtherSilicate,,,,,,,,,,,,,75,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50.4
9645,GP05-212473,JapanesePatentNGKInsulators(J),2001,A261367,Glass,Boro-Silicate,Alumino-Silicate,,,,,,Filler,,,,,,,67.69,20.14,4.81,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.7
1811,GB02-019561,HandbookofGlassData,1987,v.00Cp.0168,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,78.67,0,0,0,0,0,0,0,7.65,0,0,0,0,0,0,0,0,0,13.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1
2591,GP04-030758,JapanesePatentCorningInc.(US),1983,A049643,Glass,Lead-Silicate,Alkaline-earthSilicate,OtherSilicate,,,,,OphthalmicLens,,,,,,,50.96,0,0,0,0,10.87,0,9.23,0,0,0,0,0,0,0,3.36,0,0,14.46,0,0,0,0,0,0,1.57,0,0,0,0,6.78,0,0,2.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.32
1014,GB03-012534,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,64,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5
1036,GB03-012564,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,66,0,0,0,0,24,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.5
11533,GP03-255667,JapanesePatentNipponElectricGlass(J),2004,A075456,Glass,Alkaline-earthSilicate,AlkaliSilicate,,Pressed,Molded,,,OpticalUse,Lens&Prism,,,,Ex.6,,58.36,6.1,0.67,0.85,4.88,3.66,11.69,3.2,1.74,0,0,0,0,0,0,0,7.27,0,0,0,0,0,0,0,0,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.2
1010,GB03-012525,HandbookofGlassProperties,1986,v.001p.0591,Glass,Alkaline-earthSilicate,Zinc-Silicate,,,,,,,,,,,,,58,0,0,0,0,36,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.8
1104,GB03-012954,HandbookofGlassProperties,1986,v.001p.0603,Glass,Alkaline-earthSilicate,OtherSilicate,,,,,,,,,,,,,68,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.2
5690,GJ02-115504,AppliedOptics,1990,v.029p.4036,Glass,AlkaliSilicate,OtherSilicate,,,,,,OpticsOptoelectronics,,,,,ForProducingGRINGlassbyIonExchangeLiForNa,,55.6,0,0,0,0,0,5.3,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.2
6717,GP02-155476,JapanesePatentOharaInc.(J),1994,A107427,Glass,AlkaliSilicate,OtherSilicate,,,,,,Lens&Prism,,,,,,,59.5,0.45,0,0,0,0,0,35.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,2.75,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.8
15079,GP03-301782,JapanesePatentOharaInc.(J),2011,A116621,Glass,Alkaline-earthSilicate,AlkaliSilicate,,NonLead,,,,OpticalUse,Lens&Prism,,,,Ex.5,,58.27,0,0.11,0,4.29,14.52,0,9.06,0.52,0,0,0,0,0,0,7.14,4.82,0,0,0,0,0,0,0,0.03,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.6
4665,GP04-092629,USPatentHoyaCorp.(J),1985,A4562162,Glass,Lead-Silicate,,,,,,,OphthalmicLens,,,,,,,53.29,0,0,0,0,8.35,0,8.13,0,0,0,0,0,0,0,11.56,0,0,14.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.9
6655,GP05-154608,USPatent,1994,A5376597,Glass,Boro-Silicate,,,NonLead,,,,TableWare,,,,,,,60.54,1.04,0,0,3.88,6.87,1.22,3.51,9.64,0,0,0,0,0,0,6.25,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,6.36,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.5
12949,XP05-278744,JapanesePatentSchottAG(DE),2007,A153735,Glass-Ceramics,Boro-Silicate,OtherSilicate,,GlassCeramics,,,,Substrate,,,,880C2hr,Ex.4,,53.65,21.69,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,22.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.93
6599,GP03-153693,USPatentOharaInc.(J),1994,A5300467,Glass,Alkaline-earthSilicate,,,NonLead,,,,OpticalUse,Lens&Prism,,,,,,63.35,8.75,0,0,0,10.18,0,2.46,2.42,0,0,0,0,0,0,0,7.57,0,0,0,0,0,0,0,0.05,0,0,0,0,0,4.29,0,0,0.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.7
2046,GB02-019126,HandbookofGlassData,1987,v.00Cp.0158,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,59.88,0,0,0,0,0,0,20.29,0,0,0,0,0,0,0,0,0,0,19.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.1
11961,GP03-262321,USPatent,2004,A0220038,Glass,Alkaline-earthSilicate,,,,,,,OpticalUse,OpticalFiber,,,,S.Wolffetal.Ex.6,,59.98,0,1.64,0,0,15.3,0,8.11,0,0,0,0,0,0,0,8.24,0,0,0,0,0,0,0,0,0,1.29,0,0,0,0,0,0,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53
6638,GP03-154473,USPatentCorningInc.(US),1994,A5371048,Glass,Alkaline-earthSilicate,,,,,,,Lens&Prism,,,,,,,53.57,18.93,3.89,0,0,22.21,0.71,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61.2
5291,GP02-169366,JapanesePatentCorningInc.(US),1996,A337432,Glass,AlkaliSilicate,Zinc-Silicate,Alumino-Silicate,NonLead,,,,OphthalmicLens,,,,,,,71.12,1.91,2.16,0,1.36,1.3,0,11.34,4.51,0,0,0,0,0,0,5.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.4,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,58.8
869,GB09-012264,HandbookofGlassProperties,1986,v.001p.0584,Glass,OtherSilicate,AlkaliSilicate,,,,,,,,,,,,,75,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4
13226,XP06-282203,USPatentOharaInc.(J),2007,A0293386,Glass-Ceramics,Alumino-Silicate,,,GlassCeramics,,,,Substrate,Semiconductor,,,650-750C1-150hr.,Ex.10,,63.67,0,16.1,1.7,1.46,0.54,9.15,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14,0,0,1.11,0,0.02,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.3
5732,GP02-116673,JapanesePatentHoyaCorp.(J),1991,A012341,Glass,AlkaliSilicate,,,Fiber,WaterResistant,,,OpticalTransmission,OpticalFiber,OpticalWaveguide,,,Clad.,,59.58,0,1.45,0,0,0,23.14,4.48,10.22,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.3
2072,GB02-019571,HandbookofGlassData,1987,v.00Cp.0168,Glass,AlkaliSilicate,Lead-Silicate,,,,,,,,,,,,,61.23,0,0,0,0,0,0,0,2.81,0,0,0,0,0,0,0,0,0,35.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.2
5887,GP03-122220,JapanesePatentHoyaCorp.(J),1992,A037628,Glass,Alkaline-earthSilicate,Boro-Silicate,,,,,,Lens&Prism,,,,,,,50.08,17.18,4.29,0,1.98,15.26,11.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61
5280,GP09-099705,USPatentSchottGlassTech.(US),1984,A4444893,Glass,OtherSilicate,AlkaliSilicate,Alkaline-earthSilicate,,,,,OphthalmicLens,,,,,,,67.2,0,0,0,10.69,0,0,3.12,6.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,12.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.17
11411,GP03-253557,USPatentSchottAG(DE),2003,A6627569,Glass,Alkaline-earthSilicate,AlkaliSilicate,OtherSilicate,,,,,ReinforcementofCement,,,,,Ex.A3,,66.37,0,0.71,0,10.35,4.73,0,7.95,2.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,6.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.74
2065,GB02-026180,HandbookofGlassData,1987,v.00Cp.0589,Glass,AlkaliSilicate,OtherSilicate,,,,,,,,,,,,,75,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.4
